2.817
2.816
2.817
2.816
2.817
2.816
2.817
2.817
2.817
2019-12-05 18:00:40.010349-01:00, 1.304
2019-12-05 18:00:41.010418-01:00, 0.823
2019-12-05 18:00:50.010346-01:00, 1.037
2019-12-05 18:01:00.010353-01:00, 2.815
2019-12-05 18:01:10.010356-01:00, 1.4
2019-12-05 18:01:20.010352-01:00, 0.953
2019-12-05 18:01:30.010352-01:00, 2.815
2019-12-05 18:01:40.010352-01:00, 2.241
2019-12-05 18:01:50.010344-01:00, 2.248
2019-12-05 18:02:00.010355-01:00, 2.236
2019-12-05 18:02:10.010355-01:00, 1.005
2019-12-05 18:02:20.010347-01:00, 0.95
2019-12-05 20:02:24.105348+01:00, 0.952
2019-12-05 20:02:30.006223+01:00, 2.816
2019-12-05 20:02:40.010305+01:00, 2.816
2019-12-05 18:02:41.010314-01:00, 2.237
2019-12-05 18:02:50.009351-01:00, 2.815
2019-12-05 20:03:00.010310+01:00, 2.237
2019-12-05 20:03:10.010326+01:00, 2.238
2019-12-05 20:03:20.010306+01:00, 2.817
2019-12-05 20:03:30.010323+01:00, 2.815
2019-12-05 20:03:40.010334+01:00, 2.233
2019-12-05 20:03:50.010329+01:00, 2.815
2019-12-05 20:04:00.010354+01:00, 2.237
2019-12-05 20:04:10.010349+01:00, 0.3
2019-12-05 20:04:20.010338+01:00, 0.3
2019-12-05 20:04:30.010348+01:00, 0.36
2019-12-05 20:04:51.184111+01:00, 2.242
2019-12-05 20:05:00.009146+01:00, 2.232
2019-12-05 20:05:10.010358+01:00, 1.016
2019-12-05 20:05:20.010309+01:00, 2.234
2019-12-05 20:05:30.010345+01:00, 2.239
2019-12-05 20:05:40.010360+01:00, 2.234
2019-12-05 20:05:50.010348+01:00, 2.235
2019-12-05 20:06:00.010299+01:00, 2.23
2019-12-05 20:06:10.010331+01:00, 2.241
2019-12-05 20:06:20.010361+01:00, 2.233
2019-12-05 20:06:30.010320+01:00, 2.236
2019-12-05 20:06:40.010331+01:00, 2.24
2019-12-05 20:06:50.010314+01:00, 2.243
2019-12-05 20:07:00.010300+01:00, 2.237
2019-12-05 20:07:10.010325+01:00, 2.229
2019-12-05 20:07:20.010337+01:00, 0.851
2019-12-05 20:07:30.010319+01:00, 2.233
2019-12-05 20:07:40.010291+01:00, 2.816
2019-12-05 20:07:50.010321+01:00, 2.237
2019-12-05 20:08:00.010300+01:00, 0.801
2019-12-05 20:08:10.010327+01:00, 2.236
2019-12-05 20:08:20.010339+01:00, 2.237
2019-12-05 20:08:30.010322+01:00, 2.235
2019-12-05 20:08:40.010287+01:00, 2.235
2019-12-05 20:08:50.010317+01:00, 2.235
2019-12-05 20:09:00.010303+01:00, 2.239
2019-12-05 20:09:10.010328+01:00, 2.237
2019-12-05 20:09:20.010307+01:00, 2.234
2019-12-05 20:09:30.010348+01:00, 2.238
2019-12-05 20:09:40.005077+01:00, 2.236
2019-12-05 20:09:50.010348+01:00, 2.236
2019-12-05 20:10:00.010359+01:00, 2.238
2019-12-05 20:10:10.010330+01:00, 2.238
2019-12-05 20:10:20.010338+01:00, 2.237
2019-12-05 20:10:30.010320+01:00, 2.238
2019-12-05 20:10:40.010333+01:00, 2.24
2019-12-05 20:10:50.010320+01:00, 2.24
2019-12-05 20:11:00.010334+01:00, 2.234
2019-12-05 20:11:10.010318+01:00, 0.853
2019-12-05 20:11:20.010321+01:00, 2.245
2019-12-05 20:11:30.010313+01:00, 2.234
2019-12-05 20:11:40.010328+01:00, 2.231
2019-12-05 20:11:50.010316+01:00, 2.236
2019-12-05 20:12:00.010321+01:00, 2.24
2019-12-05 20:12:10.005029+01:00, 2.233
2019-12-05 20:12:20.010339+01:00, 2.233
2019-12-05 20:12:30.010340+01:00, 2.233
2019-12-05 20:12:40.010333+01:00, 2.237
2019-12-05 20:12:50.010345+01:00, 2.228
2019-12-05 20:13:00.010347+01:00, 2.237
2019-12-05 20:13:10.010348+01:00, 2.237
2019-12-05 20:13:20.010341+01:00, 2.234
2019-12-05 20:13:30.010336+01:00, 2.235
2019-12-05 20:13:40.010320+01:00, 2.239
2019-12-05 20:13:50.010332+01:00, 2.816
2019-12-05 20:14:00.010341+01:00, 2.236
2019-12-05 20:14:10.010344+01:00, 2.817
2019-12-05 20:14:20.010324+01:00, 2.233
2019-12-05 20:14:30.010334+01:00, 2.232
2019-12-05 20:14:40.010326+01:00, 2.233
2019-12-05 20:14:50.010330+01:00, 2.229
2019-12-05 20:15:00.010356+01:00, 2.817
2019-12-05 20:15:10.010335+01:00, 2.242
2019-12-05 20:15:20.010342+01:00, 1.177
2019-12-05 20:15:30.010332+01:00, 0.612
2019-12-05 20:15:40.010339+01:00, 0.613
2019-12-05 20:15:50.010330+01:00, 0.613
2019-12-05 20:16:00.010366+01:00, 0.611
2019-12-05 20:16:10.010341+01:00, 0.613
2019-12-05 20:16:20.010331+01:00, 0.3
2019-12-05 20:16:30.010347+01:00, 0.612
2019-12-05 20:16:40.010317+01:00, 0.615
2019-12-05 20:16:50.010322+01:00, 0.614
2019-12-05 20:17:00.010300+01:00, 0.613
2019-12-05 20:17:10.010341+01:00, 0.61
2019-12-05 20:17:20.010335+01:00, 0.611
2019-12-05 20:17:30.005040+01:00, 0.612
2019-12-05 20:17:40.010334+01:00, 0.611
2019-12-05 20:17:50.010335+01:00, 0.611
2019-12-05 20:18:00.010325+01:00, 0.611
2019-12-05 20:18:10.010335+01:00, 0.611
2019-12-05 20:18:20.010325+01:00, 0.61
2019-12-05 20:18:30.010336+01:00, 0.612
2019-12-05 20:18:40.010320+01:00, 0.613
2019-12-05 20:18:50.010356+01:00, 0.612
2019-12-05 20:19:00.010346+01:00, 0.613
2019-12-05 20:19:10.010352+01:00, 0.611
2019-12-05 20:19:20.010339+01:00, 0.612
2019-12-05 20:19:30.010330+01:00, 0.613
2019-12-05 20:19:40.010343+01:00, 0.613
2019-12-05 20:19:50.010335+01:00, 0.612
2019-12-05 20:20:00.010322+01:00, 0.614
2019-12-05 20:20:10.010329+01:00, 0.613
2019-12-05 20:20:20.010334+01:00, 0.613
2019-12-05 20:20:30.010333+01:00, 0.613
2019-12-05 20:20:40.010338+01:00, 0.613
2019-12-05 20:20:50.010324+01:00, 0.612
2019-12-05 20:21:00.010341+01:00, 0.612
2019-12-05 20:21:10.010352+01:00, 0.612
2019-12-05 20:21:20.010362+01:00, 0.612
2019-12-05 20:21:30.010348+01:00, 0.612
2019-12-05 20:21:40.010334+01:00, 0.612
2019-12-05 20:21:50.010313+01:00, 0.614
2019-12-05 20:22:00.010331+01:00, 0.611
2019-12-05 20:22:10.010330+01:00, 0.614
2019-12-05 20:22:20.010330+01:00, 0.614
2019-12-05 20:22:30.010320+01:00, 0.622
2019-12-05 20:22:40.010328+01:00, 0.592
2019-12-05 20:22:50.005036+01:00, 0.591
2019-12-05 20:23:00.010347+01:00, 0.589
2019-12-05 20:23:10.010356+01:00, 0.591
2019-12-05 20:23:20.010363+01:00, 0.591
2019-12-05 20:23:30.010353+01:00, 0.591
2019-12-05 20:23:40.010330+01:00, 0.591
2019-12-05 20:23:50.010344+01:00, 0.592
2019-12-05 20:24:00.010370+01:00, 0.592
2019-12-05 20:24:10.010338+01:00, 0.591
2019-12-05 20:24:20.010353+01:00, 0.592
2019-12-05 20:24:30.010353+01:00, 0.592
2019-12-05 20:24:40.010347+01:00, 0.591
2019-12-05 20:24:50.010331+01:00, 0.591
2019-12-05 20:25:00.010344+01:00, 0.591
2019-12-05 20:25:10.010333+01:00, 0.591
2019-12-05 20:25:20.010338+01:00, 0.589
2019-12-05 20:25:30.010329+01:00, 0.59
2019-12-05 20:25:40.010337+01:00, 0.592
2019-12-05 20:25:50.010349+01:00, 0.598
2019-12-05 20:26:00.010335+01:00, 0.596
2019-12-05 20:26:10.010344+01:00, 0.596
2019-12-05 20:26:20.010349+01:00, 0.592
2019-12-05 20:26:30.010348+01:00, 0.592
2019-12-05 20:26:40.010336+01:00, 0.591
2019-12-05 20:26:50.010339+01:00, 0.592
2019-12-05 20:27:00.010324+01:00, 0.591
2019-12-05 20:27:10.010339+01:00, 0.592
2019-12-05 20:27:20.010325+01:00, 0.591
2019-12-05 20:27:30.010337+01:00, 0.592
2019-12-05 20:27:40.010319+01:00, 0.591
2019-12-05 20:27:50.010330+01:00, 0.59
2019-12-05 20:28:00.010345+01:00, 0.59
